Vgene	clone_id	Isotype	Sample	Time	Min_num
IGHV4-149	87409	IgM	data-IgM	0	100
IGHV4-NL_10	1077744	IgM	data-IgM	0	100
IGHV4-NL_3	1112275	IgM	data-IgM	0	100
IGHV3-88	1760504	IgM	data-IgM	0	100
IGHV4-NL_3	1152669	IgM	data-IgM	0	100
IGHV4-NL_13	657479	IgM	data-IgM	0	100
IGHV3-NL_19	257022	IgM	data-IgM	0	100
IGHV4-NL_3	1996518	IgM	data-IgM	0	100
IGHV4-NL_36	2258114	IgM	data-IgM	0	100
IGHV4-NL_1	1992552	IgM	data-IgM	0	100
IGHV3-NL_11	254513	IgM	data-IgM	0	100
IGHV4-NL_10	968041	IgM	data-IgM	0	100
IGHV1-138	1526048	IgM	data-IgM	0	100
IGHV4-NL_4	2221550	IgM	data-IgM	0	100
IGHV4-NL_10	508504	IgM	data-IgM	0	100
IGHV4-NL_25	1717762	IgM	data-IgM	0	100
IGHV4-NL_25	504512	IgM	data-IgM	0	100
IGHV2-69	2334167	IgM	data-IgM	0	100
IGHV3-52	1288477	IgM	data-IgM	0	100
IGHV4-NL_13	1823885	IgM	data-IgM	0	100
IGHV3-88	919781	IgM	data-IgM	0	100
IGHV3-NL_17	304791	IgM	data-IgM	0	100
IGHV4-NL_9	402735	IgM	data-IgM	0	100
IGHV3-177	943455	IgM	data-IgM	0	100
IGHV4-149	778461	IgM	data-IgM	0	100
IGHV3-NL_10	372593	IgM	data-IgM	0	100
IGHV4-NL_12	865044	IgM	data-IgM	0	100
IGHV3-NL_9	908954	IgM	data-IgM	0	100
IGHV4-NL_10	569327	IgM	data-IgM	0	100
IGHV4-NL_13	295998	IgM	data-IgM	0	100
IGHV4-NL_16	1837975	IgM	data-IgM	0	100
IGHV4-NL_9	699486	IgM	data-IgM	0	100
IGHV4-NL_12	1045119	IgM	data-IgM	0	100
IGHV4-NL_33	2302292	IgM	data-IgM	0	100
IGHV4-93	1043119	IgM	data-IgM	0	100
IGHV4-144	1060011	IgM	data-IgM	0	100
IGHV4-144	2420499	IgM	data-IgM	1	100
IGHV4-NL_3	1112272	IgM	data-IgM	1	100
IGHV3-NL_11	1733367	IgM	data-IgM	1	100
IGHV4-93	210291	IgM	data-IgM	1	100
IGHV3-177	1008281	IgM	data-IgM	1	100
IGHV3-NL_17	1139775	IgM	data-IgM	1	100
IGHV4-NL_25	568979	IgM	data-IgM	1	100
IGHV3-177	1397603	IgM	data-IgM	1	100
IGHV4-NL_10	1689548	IgM	data-IgM	1	100
IGHV4-144	1040582	IgM	data-IgM	1	100
IGHV4-NL_3	388932	IgM	data-IgM	1	100
IGHV4-NL_29	1714560	IgM	data-IgM	1	100
IGHV4-NL_10	572125	IgM	data-IgM	1	100
IGHV4-NL_3	1996518	IgM	data-IgM	1	100
IGHV4-NL_13	1823885	IgM	data-IgM	1	100
IGHV4-NL_10	61597	IgM	data-IgM	1	100
IGHV4-NL_29	311245	IgM	data-IgM	1	100
IGHV4-144	1859085	IgM	data-IgM	1	100
IGHV4-NL_3	718007	IgM	data-IgM	1	100
IGHV4-NL_21	1808734	IgM	data-IgM	1	100
IGHV4-144	1546332	IgM	data-IgM	1	100
IGHV4-93	470548	IgM	data-IgM	1	100
IGHV3-52	1859268	IgM	data-IgM	1	100
IGHV3-88	697019	IgM	data-IgM	1	100
IGHV4-NL_16	930831	IgM	data-IgM	1	100
IGHV4-NL_12	676617	IgM	data-IgM	1	100
IGHV4-NL_10	507279	IgM	data-IgM	1	100
IGHV4-NL_12	676212	IgM	data-IgM	1	100
IGHV4-NL_3	1743537	IgM	data-IgM	1	100
IGHV2-69	567615	IgM	data-IgM	1	100
IGHV4-NL_3	1744592	IgM	data-IgM	1	100
IGHV1-138	924048	IgM	data-IgM	1	100
IGHV4-NL_21	1035344	IgM	data-IgM	1	100
IGHV4-93	2144848	IgM	data-IgM	1	100
IGHV4-149	592003	IgM	data-IgM	1	100
IGHV3-94	411986	IgM	data-IgM	1	100
IGHV4-NL_12	1686921	IgM	data-IgM	1	100
IGHV4-NL_22	610285	IgM	data-IgM	1	100
IGHV4-NL_10	1930940	IgM	data-IgM	1	100
IGHV4-144	385329	IgM	data-IgM	1	100
IGHV4-149	1422113	IgM	data-IgM	1	100
IGHV4-NL_3	584153	IgM	data-IgM	1	100
IGHV4-NL_3	1002961	IgM	data-IgM	1	100
IGHV1-124	588209	IgM	data-IgM	1	100
IGHV4-144	1242861	IgM	data-IgM	1	100
IGHV4-117	1774272	IgM	data-IgM	1	100
IGHV4-144	1713979	IgM	data-IgM	1	100
IGHV4-NL_10	1077130	IgM	data-IgM	1	100
IGHV4-NL_10	1940951	IgM	data-IgM	1	100
IGHV4-149	1349151	IgM	data-IgM	1	100
IGHV4-93	2181094	IgM	data-IgM	1	100
IGHV4-93	609095	IgM	data-IgM	1	100
IGHV4-NL_29	150761	IgM	data-IgM	1	100
IGHV4-NL_36	2258114	IgM	data-IgM	1	100
IGHV3-88	2078141	IgM	data-IgM	1	100
IGHV4-149	1905839	IgM	data-IgM	1	100
IGHV3-NL_19	367950	IgM	data-IgM	1	100
IGHV4-93	609096	IgM	data-IgM	1	100
IGHV4-NL_3	546865	IgM	data-IgM	1	100
IGHV4-NL_4	1673671	IgM	data-IgM	1	100
IGHV4-NL_4	1676228	IgM	data-IgM	1	100
IGHV3-NL_17	654333	IgM	data-IgM	1	100
IGHV3-187	1066359	IgM	data-IgM	1	100
IGHV4-NL_6	1580992	IgM	data-IgM	1	100
IGHV3-NL_19	367790	IgM	data-IgM	1	100
IGHV4-NL_29	311248	IgM	data-IgM	1	100
IGHV4-NL_5	1401827	IgM	data-IgM	1	100
IGHV3-177	872128	IgM	data-IgM	1	100
IGHV3-NL_19	1359394	IgM	data-IgM	1	100
IGHV3-88	1442260	IgM	data-IgM	1	100
IGHV4-149	896467	IgM	data-IgM	1	100
IGHV4-NL_33	2131718	IgM	data-IgM	1	100
IGHV4-NL_3	1848912	IgM	data-IgM	1	100
IGHV4-144	2413492	IgM	data-IgM	1	100
IGHV3-50	1257804	IgM	data-IgM	1	100
IGHV4-NL_22	1812123	IgM	data-IgM	1	100
IGHV4-149	593073	IgM	data-IgM	1	100
IGHV4-NL_10	507552	IgM	data-IgM	1	100
IGHV4-149	2236812	IgM	data-IgM	1	100
IGHV6-1	857108	IgM	data-IgM	1	100
IGHV4-NL_12	1642886	IgM	data-IgM	1	100
IGHV4-149	1351143	IgM	data-IgM	1	100
IGHV3-103	2098880	IgM	data-IgM	1	100
IGHV4-NL_28	335683	IgM	data-IgM	1	100
IGHV4-150	1233546	IgM	data-IgM	1	100
IGHV4-NL_28	77314	IgM	data-IgM	1	100
IGHV3-NL_10	372593	IgM	data-IgM	1	100
IGHV4-149	2305803	IgM	data-IgM	1	100
IGHV4-NL_28	708945	IgM	data-IgM	1	100
IGHV4-NL_1	2199175	IgM	data-IgM	1	100
IGHV4-NL_1	86976	IgM	data-IgM	1	100
IGHV3-36	1370172	IgM	data-IgM	1	100
IGHV4-67	279515	IgM	data-IgM	1	100
IGHV2-69	142563	IgM	data-IgM	1	100
IGHV4-NL_28	1253956	IgM	data-IgM	1	100
IGHV2-69	1149218	IgM	data-IgM	1	100
IGHV4-NL_1	329445	IgM	data-IgM	1	100
IGHV6-1	302165	IgM	data-IgM	1	100
IGHV4-NL_29	1213465	IgM	data-IgM	1	100
IGHV4-144	1931847	IgM	data-IgM	1	100
IGHV4-NL_3	1744593	IgM	data-IgM	2	100
IGHV4-NL_25	505031	IgM	data-IgM	2	100
IGHV3-9	2118338	IgM	data-IgM	2	100
IGHV4-NL_1	1319820	IgM	data-IgM	2	100
IGHV4-NL_1	749110	IgM	data-IgM	2	100
IGHV3-NL_9	1185884	IgM	data-IgM	2	100
IGHV4-NL_3	1996518	IgM	data-IgM	2	100
IGHV4-NL_29	311238	IgM	data-IgM	2	100
IGHV4-NL_12	676212	IgM	data-IgM	2	100
IGHV4-NL_10	1689333	IgM	data-IgM	2	100
IGHV4-149	2378280	IgM	data-IgM	2	100
IGHV4-NL_10	507534	IgM	data-IgM	2	100
IGHV4-NL_10	1078464	IgM	data-IgM	2	100
IGHV4-NL_33	2302292	IgM	data-IgM	2	100
IGHV4-117	1609477	IgM	data-IgM	2	100
IGHV4-NL_1	2292005	IgM	data-IgM	2	100
IGHV4-NL_3	170586	IgM	data-IgM	2	100
IGHV3-152	724353	IgM	data-IgM	2	100
IGHV4-NL_1	682686	IgM	data-IgM	2	100
IGHV4-NL_4	1937280	IgM	data-IgM	2	100
IGHV4-NL_4	2336530	IgM	data-IgM	2	100
IGHV3-88	2238809	IgM	data-IgM	2	100
IGHV6-1	302165	IgM	data-IgM	2	100
IGHV4-NL_3	1734869	IgM	data-IgM	2	100
IGHV4-NL_22	685915	IgM	data-IgM	2	100
IGHV4-144	2376086	IgM	data-IgM	2	100
IGHV4-149	1443243	IgM	data-IgM	2	100
IGHV4-NL_3	1841563	IgM	data-IgM	2	100
IGHV4-NL_27	1884250	IgM	data-IgM	2	100
IGHV4-NL_3	1735391	IgM	data-IgM	2	100
IGHV1-138	70241	IgM	data-IgM	2	100
IGHV3-73	20473	IgM	data-IgM	2	100
IGHV3-NL_11	254513	IgM	data-IgM	2	100
IGHV4-NL_10	521255	IgM	data-IgM	2	100
IGHV4-NL_3	1238365	IgM	data-IgM	2	100
IGHV4-149	2380283	IgM	data-IgM	2	100
IGHV4-NL_10	1229689	IgM	data-IgM	2	100
IGHV4-144	866410	IgM	data-IgM	2	100
IGHV4-149	893605	IgM	data-IgM	2	100
IGHV4-NL_13	657479	IgM	data-IgM	2	100
IGHV4-NL_3	1112272	IgM	data-IgM	2	100
IGHV4-NL_1	682687	IgM	data-IgM	2	100
IGHV4-144	1834145	IgM	data-IgM	2	100
IGHV4-NL_4	251422	IgM	data-IgM	2	100
IGHV4-NL_36	1920819	IgM	data-IgM	2	100
IGHV3-88	933814	IgM	data-IgM	2	100
IGHV4-NL_9	2082623	IgM	data-IgM	2	100
IGHV4-NL_3	1112275	IgM	data-IgM	2	100
IGHV4-NL_21	2265443	IgM	data-IgM	2	100
IGHV4-149	514316	IgM	data-IgM	2	100
IGHV4-NL_27	1358154	IgM	data-IgM	2	100
IGHV4-NL_4	1011063	IgM	data-IgM	2	100
IGHV4-149	1123767	IgM	data-IgM	2	100
IGHV4-NL_27	1678728	IgM	data-IgM	2	100
IGHV3-100	2346741	IgM	data-IgM	2	100
IGHV4-NL_36	802734	IgM	data-IgM	2	100
IGHV4-NL_21	524800	IgM	data-IgM	2	100
IGHV3-88	1550791	IgM	data-IgM	2	100
IGHV4-NL_16	1650320	IgM	data-IgM	2	100
IGHV3-88	201651	IgM	data-IgM	2	100
IGHV4-NL_4	662853	IgM	data-IgM	2	100
IGHV4-NL_22	1776895	IgM	data-IgM	2	100
IGHV4-NL_13	295998	IgM	data-IgM	2	100
IGHV6-1	1212023	IgM	data-IgM	2	100
IGHV4-NL_28	719307	IgM	data-IgM	2	100
IGHV4-NL_3	1620869	IgM	data-IgM	2	100
IGHV3-177	154535	IgM	data-IgM	2	100
IGHV3-52	1859277	IgM	data-IgM	2	100
IGHV4-NL_33	2131718	IgM	data-IgM	2	100
IGHV3-152	627917	IgM	data-IgM	2	100
IGHV4-NL_33	2131543	IgM	data-IgM	2	100
IGHV2-69	2084671	IgM	data-IgM	2	100
IGHV4-NL_4	1676005	IgM	data-IgM	2	100
IGHV4-NL_22	519551	IgM	data-IgM	2	100
IGHV4-NL_4	2402028	IgM	data-IgM	2	100
IGHV2-69	1728460	IgM	data-IgM	2	100
IGHV4-NL_22	702121	IgM	data-IgM	2	100
IGHV3-88	451169	IgM	data-IgM	2	100
IGHV4-149	1905839	IgM	data-IgM	2	100
IGHV1-138	924048	IgM	data-IgM	2	100
IGHV4-NL_36	429492	IgM	data-IgM	2	100
IGHV4-NL_10	521957	IgM	data-IgM	2	100
IGHV4-149	896468	IgM	data-IgM	2	100
IGHV3-NL_17	2250882	IgM	data-IgM	2	100
IGHV4-NL_21	1808734	IgM	data-IgM	2	100
IGHV3-NL_10	1465245	IgM	data-IgM	2	100
IGHV4-NL_3	722475	IgM	data-IgM	2	100
IGHV6-1	383289	IgM	data-IgM	2	100
IGHV3-53	892295	IgM	data-IgM	2	100
IGHV4-149	876718	IgM	data-IgM	2	100
IGHV4-NL_13	1950950	IgM	data-IgM	2	100
IGHV4-NL_22	2036692	IgM	data-IgM	2	100
IGHV4-NL_3	1514635	IgM	data-IgM	2	100
IGHV4-NL_28	579053	IgM	data-IgM	2	100
IGHV4-144	2277998	IgM	data-IgM	2	100
IGHV3-NL_19	484624	IgM	data-IgM	2	100
IGHV4-NL_3	546460	IgM	data-IgM	2	100
IGHV4-NL_3	1112283	IgM	data-IgM	2	100
IGHV4-149	1443245	IgM	data-IgM	2	100
IGHV4-NL_10	1038052	IgM	data-IgM	2	100
IGHV3-100	2346741	IgM	data-IgM	3	100
IGHV4-NL_27	1216589	IgM	data-IgM	3	100
IGHV4-NL_3	1002236	IgM	data-IgM	3	100
IGHV4-NL_16	1837975	IgM	data-IgM	3	100
IGHV3-50	1703117	IgM	data-IgM	3	100
IGHV3-NL_10	1286945	IgM	data-IgM	3	100
IGHV4-149	514316	IgM	data-IgM	3	100
IGHV4-117	1609477	IgM	data-IgM	3	100
IGHV4-149	259770	IgM	data-IgM	3	100
IGHV4-NL_4	1763566	IgM	data-IgM	3	100
IGHV6-1	1711528	IgM	data-IgM	3	100
IGHV4-149	1347849	IgM	data-IgM	3	100
IGHV4-117	1527431	IgM	data-IgM	3	100
IGHV4-NL_4	1762456	IgM	data-IgM	3	100
IGHV4-NL_29	1614437	IgM	data-IgM	3	100
IGHV4-NL_28	1172658	IgM	data-IgM	3	100
IGHV4-NL_3	388968	IgM	data-IgM	3	100
IGHV4-NL_3	1794061	IgM	data-IgM	3	100
IGHV3-NL_17	2239961	IgM	data-IgM	3	100
IGHV3-128	283633	IgM	data-IgM	3	100
IGHV3-NL_17	2241834	IgM	data-IgM	3	100
IGHV4-149	893865	IgM	data-IgM	3	100
IGHV4-117	713076	IgM	data-IgM	3	100
IGHV4-NL_3	753724	IgM	data-IgM	3	100
IGHV3-122	2110129	IgM	data-IgM	3	100
IGHV4-NL_1	682296	IgM	data-IgM	3	100
IGHV4-93	1219656	IgM	data-IgM	3	100
IGHV4-144	1931847	IgM	data-IgM	3	100
IGHV1-138	436838	IgM	data-IgM	3	100
IGHV3-88	450928	IgM	data-IgM	3	100
IGHV4-NL_3	1112272	IgM	data-IgM	3	100
IGHV4-149	1349151	IgM	data-IgM	3	100
IGHV2-69	531146	IgM	data-IgM	3	100
IGHV4-NL_21	1753472	IgM	data-IgM	3	100
IGHV4-NL_10	968028	IgM	data-IgM	3	100
IGHV4-NL_10	510588	IgM	data-IgM	3	100
IGHV3-53	892295	IgM	data-IgM	3	100
IGHV4-NL_3	54942	IgM	data-IgM	3	100
IGHV1-138	485024	IgM	data-IgM	3	100
IGHV4-NL_12	957812	IgM	data-IgM	3	100
IGHV4-149	1351143	IgM	data-IgM	3	100
IGHV4-NL_3	1618699	IgM	data-IgM	3	100
IGHV4-NL_16	764230	IgM	data-IgM	3	100
IGHV4-NL_25	2319204	IgM	data-IgM	3	100
IGHV4-NL_22	685915	IgM	data-IgM	3	100
IGHV4-NL_29	1751666	IgM	data-IgM	3	100
IGHV4-NL_29	311245	IgM	data-IgM	3	100
IGHV3-88	1485925	IgM	data-IgM	3	100
IGHV4-NL_33	992759	IgM	data-IgM	3	100
IGHV3-NL_19	111130	IgM	data-IgM	3	100
IGHV4-149	880961	IgM	data-IgM	3	100
IGHV2-69	2334167	IgM	data-IgM	3	100
IGHV4-NL_3	2048947	IgM	data-IgM	3	100
IGHV4-NL_27	1013137	IgM	data-IgM	3	100
IGHV4-NL_3	1130157	IgM	data-IgM	3	100
IGHV1-138	1526048	IgM	data-IgM	3	100
IGHV4-NL_3	2048989	IgM	data-IgM	3	100
IGHV4-NL_28	1224664	IgM	data-IgM	3	100
IGHV4-NL_3	920557	IgM	data-IgM	3	100
IGHV4-NL_21	2035442	IgM	data-IgM	3	100
IGHV4-93	609095	IgM	data-IgM	3	100
IGHV4-93	958542	IgM	data-IgM	3	100
IGHV3-52	1859277	IgM	data-IgM	3	100
IGHV3-52	1558031	IgM	data-IgM	3	100
IGHV4-NL_10	171598	IgM	data-IgM	3	100
IGHV4-93	257445	IgM	data-IgM	3	100
IGHV4-NL_4	2402028	IgM	data-IgM	3	100
IGHV4-NL_9	2082623	IgM	data-IgM	3	100
IGHV2-69	1149218	IgM	data-IgM	3	100
IGHV4-149	876739	IgM	data-IgM	3	100
IGHV4-NL_29	2282466	IgM	data-IgM	3	100
IGHV4-149	1258272	IgM	data-IgM	3	100
IGHV4-NL_29	735096	IgM	data-IgM	3	100
IGHV5-15	2038777	IgM	data-IgM	3	100
IGHV4-NL_36	1797070	IgM	data-IgM	3	100
IGHV2-69	567615	IgM	data-IgM	3	100
IGHV1-138	1799694	IgM	data-IgM	3	100
IGHV3-NL_19	35724	IgM	data-IgM	3	100
IGHV4-149	2379033	IgM	data-IgM	3	100
IGHV4-NL_3	546865	IgM	data-IgM	3	100
IGHV4-NL_28	1225354	IgM	data-IgM	3	100
IGHV4-NL_13	657479	IgM	data-IgM	3	100
IGHV4-NL_10	968041	IgM	data-IgM	3	100
IGHV4-144	2413492	IgM	data-IgM	3	100
IGHV4-NL_10	1715667	IgM	data-IgM	3	100
IGHV4-NL_3	722475	IgM	data-IgM	3	100
IGHV4-NL_33	2302292	IgM	data-IgM	3	100
IGHV4-144	2270407	IgM	data-IgM	3	100
IGHV3-NL_9	1355896	IgM	data-IgM	3	100
IGHV4-NL_3	1833717	IgM	data-IgM	3	100
IGHV4-117	1364187	IgM	data-IgM	3	100
IGHV4-NL_29	311248	IgM	data-IgM	3	100
IGHV4-NL_4	1516825	IgM	data-IgM	3	100
IGHV3-50	1466749	IgM	data-IgM	3	100
IGHV4-NL_4	1937280	IgM	data-IgM	3	100
IGHV4-NL_5	1401827	IgM	data-IgM	3	100
IGHV3-NL_11	1733367	IgM	data-IgM	3	100
IGHV3-NL_17	678649	IgM	data-IgM	3	100
IGHV4-NL_13	472906	IgM	data-IgM	3	100
IGHV4-149	337146	IgM	data-IgM	3	100
IGHV4-NL_22	1777288	IgM	data-IgM	4	100
IGHV4-149	880961	IgM	data-IgM	4	100
IGHV2-69	1149218	IgM	data-IgM	4	100
IGHV1-138	70241	IgM	data-IgM	4	100
IGHV4-NL_16	1275131	IgM	data-IgM	4	100
IGHV3-152	437820	IgM	data-IgM	4	100
IGHV4-149	1351143	IgM	data-IgM	4	100
IGHV4-NL_21	1035342	IgM	data-IgM	4	100
IGHV4-144	1981352	IgM	data-IgM	4	100
IGHV4-NL_10	1916563	IgM	data-IgM	4	100
IGHV4-NL_36	429584	IgM	data-IgM	4	100
IGHV4-NL_28	708945	IgM	data-IgM	4	100
IGHV3-NL_17	306173	IgM	data-IgM	4	100
IGHV3-152	1468993	IgM	data-IgM	4	100
IGHV4-NL_16	1837975	IgM	data-IgM	4	100
IGHV4-NL_21	524749	IgM	data-IgM	4	100
IGHV4-93	210291	IgM	data-IgM	4	100
IGHV4-NL_3	718003	IgM	data-IgM	4	100
IGHV1-138	436838	IgM	data-IgM	4	100
IGHV3-52	1288401	IgM	data-IgM	4	100
IGHV4-NL_16	300076	IgM	data-IgM	4	100
IGHV4-NL_21	2265443	IgM	data-IgM	4	100
IGHV4-NL_1	1583998	IgM	data-IgM	4	100
IGHV4-NL_4	1937791	IgM	data-IgM	4	100
IGHV4-NL_36	429492	IgM	data-IgM	4	100
IGHV4-NL_27	2058615	IgM	data-IgM	4	100
IGHV4-NL_12	676617	IgM	data-IgM	4	100
IGHV4-NL_12	1642886	IgM	data-IgM	4	100
IGHV4-NL_29	1016932	IgM	data-IgM	4	100
IGHV3-187	1712107	IgM	data-IgM	4	100
IGHV6-1	1911388	IgM	data-IgM	4	100
IGHV4-NL_3	2293841	IgM	data-IgM	4	100
IGHV4-149	876739	IgM	data-IgM	4	100
IGHV4-NL_4	662853	IgM	data-IgM	4	100
IGHV4-NL_10	2225337	IgM	data-IgM	4	100
IGHV4-NL_13	2450530	IgM	data-IgM	4	100
IGHV4-NL_5	1299231	IgM	data-IgM	4	100
IGHV5-157	1000148	IgM	data-IgM	4	100
IGHV4-NL_36	2258114	IgM	data-IgM	4	100
IGHV4-NL_13	1950950	IgM	data-IgM	4	100
IGHV4-NL_10	508504	IgM	data-IgM	4	100
IGHV4-NL_22	2218674	IgM	data-IgM	4	100
IGHV4-149	1443245	IgM	data-IgM	4	100
IGHV4-NL_33	992759	IgM	data-IgM	4	100
IGHV4-144	2376086	IgM	data-IgM	4	100
IGHV4-117	23838	IgM	data-IgM	4	100
IGHV4-NL_29	716215	IgM	data-IgM	4	100
IGHV4-149	87409	IgM	data-IgM	4	100
IGHV4-NL_21	340411	IgM	data-IgM	4	100
IGHV4-NL_3	1620869	IgM	data-IgM	4	100
IGHV4-NL_29	1213951	IgM	data-IgM	4	100
IGHV1-138	1496764	IgM	data-IgM	4	100
IGHV4-149	2305803	IgM	data-IgM	4	100
IGHV4-NL_3	170586	IgM	data-IgM	4	100
IGHV4-NL_21	999281	IgM	data-IgM	4	100
IGHV4-NL_22	446434	IgM	data-IgM	4	100
IGHV4-93	958583	IgM	data-IgM	4	100
IGHV4-NL_3	584153	IgM	data-IgM	4	100
IGHV3-52	1859268	IgM	data-IgM	4	100
IGHV4-NL_3	1620909	IgM	data-IgM	4	100
IGHV4-NL_10	171461	IgM	data-IgM	4	100
IGHV4-NL_10	569327	IgM	data-IgM	4	100
IGHV4-NL_3	1514637	IgM	data-IgM	4	100
IGHV4-NL_21	1035343	IgM	data-IgM	4	100
IGHV4-NL_3	1514802	IgM	data-IgM	4	100
IGHV4-NL_4	674178	IgM	data-IgM	4	100
IGHV4-NL_1	1319820	IgM	data-IgM	4	100
IGHV4-NL_27	1678728	IgM	data-IgM	4	100
IGHV2-69	1728460	IgM	data-IgM	4	100
IGHV4-NL_29	317062	IgM	data-IgM	4	100
IGHV4-NL_5	1401849	IgM	data-IgM	4	100
IGHV3-9	349598	IgM	data-IgM	4	100
IGHV3-NL_11	254513	IgM	data-IgM	4	100
IGHV3-177	754340	IgM	data-IgM	4	100
IGHV4-144	387973	IgM	data-IgM	4	100
IGHV4-NL_28	1224405	IgM	data-IgM	4	100
IGHV4-NL_16	643092	IgM	data-IgM	4	100
IGHV4-144	1713979	IgM	data-IgM	4	100
IGHV4-144	1060011	IgM	data-IgM	4	100
IGHV4-NL_3	1055038	IgM	data-IgM	4	100
IGHV4-NL_6	259597	IgM	data-IgM	4	100
IGHV4-NL_16	845610	IgM	data-IgM	4	100
IGHV4-NL_3	1621004	IgM	data-IgM	4	100
IGHV4-149	2052856	IgM	data-IgM	4	100
IGHV4-149	19019	IgM	data-IgM	4	100
IGHV4-NL_28	1889601	IgM	data-IgM	4	100
IGHV4-93	958584	IgM	data-IgM	4	100
IGHV1-138	924048	IgM	data-IgM	4	100
IGHV4-144	387889	IgM	data-IgM	4	100
IGHV4-NL_13	1477165	IgM	data-IgM	4	100
IGHV4-NL_16	2076941	IgM	data-IgM	4	100
IGHV4-NL_29	705413	IgM	data-IgM	4	100
IGHV4-117	1084814	IgM	data-IgM	4	100
IGHV4-150	110655	IgM	data-IgM	4	100
IGHV3-NL_17	2250882	IgM	data-IgM	4	100
IGHV4-NL_25	504512	IgM	data-IgM	4	100
IGHV4-NL_25	1822289	IgM	data-IgM	4	100
IGHV3-NL_19	257022	IgM	data-IgM	4	100
IGHV4-NL_3	718006	IgM	data-IgM	4	100
IGHV4-NL_29	735096	IgM	data-IgM	4	100
IGHV4-NL_25	2124446	IgM	data-IgM	5	100
IGHV3-NL_17	740594	IgM	data-IgM	5	100
IGHV4-67	2015891	IgM	data-IgM	5	100
IGHV3-NL_19	111130	IgM	data-IgM	5	100
IGHV4-NL_10	1689548	IgM	data-IgM	5	100
IGHV4-NL_4	673953	IgM	data-IgM	5	100
IGHV1-138	70241	IgM	data-IgM	5	100
IGHV4-144	866410	IgM	data-IgM	5	100
IGHV4-117	1527431	IgM	data-IgM	5	100
IGHV4-149	778461	IgM	data-IgM	5	100
IGHV4-NL_21	1306751	IgM	data-IgM	5	100
IGHV3-NL_11	767731	IgM	data-IgM	5	100
IGHV1-138	1256123	IgM	data-IgM	5	100
IGHV4-NL_29	317062	IgM	data-IgM	5	100
IGHV4-144	1713979	IgM	data-IgM	5	100
IGHV4-NL_3	1152306	IgM	data-IgM	5	100
IGHV4-NL_13	1950950	IgM	data-IgM	5	100
IGHV3-NL_10	1286945	IgM	data-IgM	5	100
IGHV4-NL_3	1620974	IgM	data-IgM	5	100
IGHV4-NL_10	1930940	IgM	data-IgM	5	100
IGHV6-1	383289	IgM	data-IgM	5	100
IGHV3-88	201651	IgM	data-IgM	5	100
IGHV4-NL_25	2319204	IgM	data-IgM	5	100
IGHV4-144	2270407	IgM	data-IgM	5	100
IGHV2-69	561125	IgM	data-IgM	5	100
IGHV4-NL_25	146699	IgM	data-IgM	5	100
IGHV4-NL_13	657479	IgM	data-IgM	5	100
IGHV4-NL_3	1003078	IgM	data-IgM	5	100
IGHV4-149	337137	IgM	data-IgM	5	100
IGHV4-NL_1	774491	IgM	data-IgM	5	100
IGHV4-NL_12	1819682	IgM	data-IgM	5	100
IGHV3-88	1442260	IgM	data-IgM	5	100
IGHV4-93	1219655	IgM	data-IgM	5	100
IGHV3-88	1756925	IgM	data-IgM	5	100
IGHV3-NL_1	2011251	IgM	data-IgM	5	100
IGHV4-NL_16	1650320	IgM	data-IgM	5	100
IGHV4-NL_1	1583998	IgM	data-IgM	5	100
IGHV3-177	1396388	IgM	data-IgM	5	100
IGHV4-149	1961659	IgM	data-IgM	5	100
IGHV4-NL_4	1937791	IgM	data-IgM	5	100
IGHV4-144	1040582	IgM	data-IgM	5	100
IGHV4-NL_33	1394186	IgM	data-IgM	5	100
IGHV4-NL_16	2181945	IgM	data-IgM	5	100
IGHV4-NL_3	2048989	IgM	data-IgM	5	100
IGHV4-NL_29	1751355	IgM	data-IgM	5	100
IGHV4-NL_10	171461	IgM	data-IgM	5	100
IGHV4-NL_12	1642886	IgM	data-IgM	5	100
IGHV4-NL_33	2131543	IgM	data-IgM	5	100
IGHV3-NL_11	254513	IgM	data-IgM	5	100
IGHV4-NL_28	335683	IgM	data-IgM	5	100
IGHV4-NL_10	507552	IgM	data-IgM	5	100
IGHV4-NL_36	535473	IgM	data-IgM	5	100
IGHV4-NL_36	292980	IgM	data-IgM	5	100
IGHV4-NL_36	802734	IgM	data-IgM	5	100
IGHV4-NL_10	1229688	IgM	data-IgM	5	100
IGHV4-NL_3	718003	IgM	data-IgM	5	100
IGHV4-93	1501156	IgM	data-IgM	5	100
IGHV3-50	1257804	IgM	data-IgM	5	100
IGHV4-NL_3	1514636	IgM	data-IgM	5	100
IGHV4-NL_16	930839	IgM	data-IgM	5	100
IGHV4-NL_1	1319820	IgM	data-IgM	5	100
IGHV3-36	2264906	IgM	data-IgM	5	100
IGHV4-NL_36	1920110	IgM	data-IgM	5	100
IGHV2-118	1240252	IgM	data-IgM	5	100
IGHV4-NL_3	1513994	IgM	data-IgM	5	100
IGHV4-NL_10	968172	IgM	data-IgM	5	100
IGHV4-NL_5	1299231	IgM	data-IgM	5	100
IGHV4-NL_36	535241	IgM	data-IgM	5	100
IGHV4-NL_4	661522	IgM	data-IgM	5	100
IGHV4-NL_3	1112283	IgM	data-IgM	5	100
IGHV3-NL_19	484624	IgM	data-IgM	5	100
IGHV4-NL_22	914885	IgM	data-IgM	5	100
IGHV3-NL_17	562759	IgM	data-IgM	5	100
